Category,Meter_location,Jan_2022,Feb_2022,Mar_2022,Apr_2022,May_2022,Jun_2022,Jul_2022,Aug_2022,Sep_2022,Oct_2022,Nov_2022,Dec_2022,Jan_2023,Feb_2023,Mar_2023,Apr_2023,May_2023,Jun_2023,Jul_2023,Aug_2023,Sep_2023,Oct_2023,Nov_2023,Dec_2023,Jan_2024,Feb_2024,Mar_2024,Apr_2024,May_2024,Jun_2024,Jul_2024,Aug_2024,Sep_2024,Oct_2024,Nov_2024,Dec_2024
Janitza_UO_F8_X,F813 Bill Robertson Library MCC1:,5756.21,6378.46,6971.48,6091.92,7971.29,8363.13,7861.77,9115.52,8066.7,7939.45,8403.76,6039.95,5756.21,6378.46,6971.48,6091.92,7971.29,8363.13,7861.77,9115.52,8066.7,7939.45,7711.33,6150.94,5966.76,6535.86,7782.98,6347.73,9389.36,9255.97,9990.06,9517.06,10543.47,9981.23,0,0
Janitza_UO_F8_X,F813 Bill Robertson Library MCC2:,5920.46,7150.13,8233.56,7322.59,8710.84,7794.03,6454.4,7789.76,7447.41,8014.81,9017.31,5514.49,5920.46,7150.13,8233.56,7322.59,8710.84,7794.03,6454.4,7789.76,7447.41,8014.81,6588.58,4707.13,5387.98,6402.14,7123.86,7484.14,7489.26,7175.15,5759.98,7244.16,7395.34,7818.42,0,0
Janitza_UO_F8_X,F900 College of Education:,41218,42817,52080,50826,65791,68473,78740,77890,72182,64169.73,54991.87,45253.89,42995.71,44410.37,61436.41,56999.43,71126.53,72977.41,77682.69,78244.87,66817.54,64708.61,58582.02,48693.25,48257.54,51019.78,64135.17,66313.73,82352.64,76380.67,83773.95,88843.27,76053.51,70326.27,0,0
Janitza_UO_F8_X,F903 CoE Drama (Drama Centre and Theatre/ Childcare:,1850,2066,2365,2359,3173,3778,5130,4591,4368,3231.41,2382.58,1845.55,1575.84,1793.74,3119.3,2774.46,4464.83,4320.83,4790.53,4741.47,4241.73,3131.46,2579.87,1796.06,1579.07,2046.27,3073.25,3359.55,5081.89,3550.85,4719.2,6342.34,5275.84,1434.27,0,0
Janitza_UO_F8_X,"F904 CoE Childcare (Fed from Drama, For Oncharging)",0,0,0,0,0,0,0,0,0,0,0,0,40,539,720.58,822.86,1320.46,1090.26,1249.65,1210.45,907.76,889.46,0,0,80,1078,1441.15,1645.73,2640.93,2180.51,2499.3,2420.9,1815.52,1778.91,0,0
Janitza_UO_F8_X,F905 CoE Auditorium Lights:,1348,1386,1407,1292,1409,1502,2083,2177,1849,1727.81,1593.2,1428.53,1617.06,1535.01,1527.23,1397.3,1837.58,1676.83,1674.74,1488.32,1668.91,1456.74,1312.05,1448.4,1497.44,1564.34,1614.61,1702.37,1887.58,1863.92,1888.72,1954.64,1766.03,535.46,0,0
Janitza_UO_F8_X,F905 CoE Auditorium power:,1918,2395,2502,2246,3247,1913,3193,3278,3771,2749.31,1807.6,2052.43,1896.45,1920.58,3157.9,2524.51,3763.65,2683.6,3614.59,3026.4,3601.26,2499.63,2233.42,1912.7,1853.2,2268.05,3195.25,2805.31,3957.57,1905.94,2978.21,3743.95,3538.21,775.04,0,0
Janitza_UO_F8_X,F906 College of Education Administration:,61,226,191,233,347,460,656,383,380,183.79,91.92,208.48,88.01,118.2,280.8,566.49,352.85,410.32,590.29,315.31,281.98,177.72,192.26,147.15,146.39,148.13,233.52,245.87,347.27,295.21,370.32,341.56,487.68,68.12,0,0
Janitza_UO_F8_X,F907 CoE Student Centre/Music (Music Suite):,3894,3596,4170,3760,4306,4065,4395,4480,4292,4178.48,3562.86,3335.28,3339.07,3167.65,4034.5,3595.52,4032.24,3767.66,3987.1,4121.46,3861.18,4036.37,3504.74,3273.39,3429.49,3426.67,3822.83,3663.54,4030.24,3637.26,4633.89,4107.82,3886.1,1045.97,0,0
Janitza_UO_F8_X,F908 CoE Food Technology:,495,521,1093,727,822,563,589,697,578,594.84,541.36,653.14,549.97,514.99,1066.02,733.1,972.78,441.8,621.07,637.81,543.64,549.9,478.85,512.37,461.36,645.1,870.63,703.48,852.77,521.58,625.48,717.98,698.75,246.47,0,0
Janitza_UO_F8_X,F908 CoE Mechanical Service Teaching Wing top plant room:,139,133,222,151,186,155,239,274,244,207.54,86.51,54.79,69.82,52.53,224.26,126.57,258.09,174.72,240.37,230.48,222.02,180.89,252.49,309.47,111.14,111.35,255.52,182.88,167.18,90.85,565.67,637.58,581.23,159.7,0,0
Janitza_UO_F8_X,F908 CoE Teaching Wing Annex plant room:,957,603,626,603,669,643,716,827,1804,1891.98,1716.24,1704.91,1696.53,1551.45,1989.85,1857.12,2021.93,1760.42,1779.27,2001.82,1451.62,1335.9,1229.26,1021.04,1014.5,1001.95,1218.02,1185.45,1378.09,1286.59,1749.06,1392.66,1081.14,300.41,0,0
Janitza_UO_F8_X,F908 CoE Teaching Wing Annex plant room:,957,603,626,603,669,643,716,827,1804,1891.98,1716.24,1704.91,1696.53,1551.46,1989.85,1857.12,2021.93,1760.42,1779.27,2001.82,1451.62,1335.9,1229.26,1021.04,1014.5,1001.95,1218.02,1185.45,1378.09,1286.59,1749.06,1392.66,1081.14,300.41,0,0
Janitza_UO_F8_X,F908 CoE Teaching Wing Lights east end riser:,714,949,1478,1763,1737,1220,1343,1793,1831,1835.99,1088.65,342.47,507.7,719.36,1554.44,1212.51,1830.23,2026.4,1601.25,1689.06,1364.68,1674.06,1432.7,693.02,302.83,1045.34,1356.29,1312.18,1671.58,1713.27,1270.7,1721.22,1372.24,434.5,0,0
Janitza_UO_F8_X,F908 CoE Teaching Wing Lights west end riser:,718,955,1996,1792,2087,1193,1689,2389,1824,1878.24,930.77,450.78,1027.98,1240.08,2377.28,1787.86,2206.45,2339.68,2044.9,2047.1,1607.92,2551.78,3293.97,1617.98,577.44,1835.02,1993.55,1957.33,2470.74,2006.16,2163.79,2557.62,1861.42,594.74,0,0
Janitza_UO_F8_X,F908 CoE Teaching Wing Power west end riser:,1887,1769,1899,1783,2017,1770,2050,2148,2043,1957.94,1818.85,1929.82,1957.98,1666.82,2116.08,1932.1,2034.78,1771.38,1987.44,2066.76,2027.1,1953.34,1787.26,2104.9,2138.5,1750.26,2060.01,1945.05,2044.03,1804.78,1970.42,2105.62,1917.98,531.65,0,0
Janitza_UO_F8_X,F908 CoE Teaching Wing power east end riser:,1719,1566,2023,1943,2313,2164,2381,2247,1959,2056.14,1788.34,2173.11,2173.5,1729.82,2159.32,1904.7,2108.9,1872.24,2108.22,2124.56,2098.78,2083.16,2063.99,2136.83,1821.02,1663.76,2073.68,1915.04,2044.94,1794.82,2000.53,2043.7,1850,515.1,0,0
Janitza_UO_F8_X,F909 CoE Tower Block (lights?):,836,947,1213,1098,1378,1819,1357,1423,1153,1611.06,1531.5,731.98,884.95,1080.57,1578.11,1342.54,1671.57,2141.46,1662.15,1756.91,1558.93,1892.58,1877.34,730.32,671.12,824.94,1404.24,1336.86,1686.7,2063.07,1989.71,2212.8,1306.88,318.51,0,0
Janitza_UO_F8_X,F909 CoE Tower Block (power?):,1431,1365,1480,1335,1580,1642,1615,1578,1579,1482.84,1504.3,1336.86,1374.01,1421.7,1699.74,1508.01,1887.39,2101.02,1790.08,1709.34,1461.07,1445.7,1440.61,1154.73,1276.69,1330.84,2197.56,2102.72,2381.27,2268.59,2498.9,1643.74,1402.58,347.28,0,0
Janitza_UO_F8_X,F909 CoE Tower Block Lecture Theatre:,1919,1827,2654,2537,3751,3636,3762,3987,3614,3470.29,2797.18,1689.22,2136.43,2196.13,3879.79,3007.06,3688.93,4400.78,3969.12,4321.47,3489.97,4099.62,3304.61,2074.61,2244.96,2825.92,3627.17,3507.95,4048.59,3432.94,4879.5,4485.82,3919.94,1021.34,0,0
Janitza_UO_F8_X,F909 CoE Tower Block Lift:,654,677,811,660,894,727,815,920,864,826.61,766.37,589.46,646.81,791.91,1029.82,877.88,990.92,879.34,878.04,947.68,854.14,865.35,778.05,563.76,612.86,725.25,859.82,818.2,965.49,763.08,915.09,909.14,809.33,218.08,0,0
Janitza_UO_F8_X,F910 College of Education Education and Resource Centre:,308,319,355,315,344,332,373,436,465,434.11,473.21,331.36,333.1,369.76,361.78,260.49,294.59,274.27,360.51,319.25,286.74,292.89,331.83,189.31,272.99,211.7,243.9,272.43,266.67,268.05,222.36,258.46,232.29,94.73,0,0
Janitza_UO_F8_X,F911 CoE Gymnasium/ Carpark:,1914,2124,2661,2238,3597,2738,3202,3145,2948,2747.87,2100.96,1975.79,2353.46,2510.37,3120.29,3072.85,3554.43,3373.01,5442.38,4294.56,3135.15,2733.2,2504.22,2736.16,2358.29,2181.63,3253.65,3053.6,3391.28,3304.54,3378.66,3722.03,3677.76,1039.26,0,0
Janitza_UO_F8_X,F916 CoE Mechanical Services DB Boilerhouse:,786,833,2041,1892,1859,2460,3394,3122,3479,3608.86,3744.38,2919.62,1090.88,1031.68,1734.21,3551.62,3448.96,4577.73,4017.12,4306.37,3814.66,3767.94,2633.28,2450.59,2232.16,2111.3,4161.79,4103.74,4306.82,3509.57,3627.49,4436.8,4043.84,836.1,0,0
Janitza_UO_F8_X,F916 CoE Wood Boiler:,0,1,53,1657,4109,3965,3824,4821,4502,3514.83,2783.17,22.91,0,1.58,694.59,2689.81,4697.41,3575.78,4209.62,4744.93,3945.71,3870.3,2759.3,22.91,0,3.15,1104.29,3648.19,4859.86,2329.68,962.53,5246.46,4260.88,1129.66,0,0
Janitza_UO_F8_X,F916 CoE Woodchip bunker control panel:,31,25,32,41,60,63,64,79,239,61.15,38.03,66.66,29.88,0.83,18.16,123.19,187.63,54.4,64.79,72.58,127.76,332.93,43.98,66.66,28.75,188.23,41.61,48.21,62.83,44.1,35.82,63.92,55.08,13.94,0,0
Janitza_UO_F8_X,F918 CoE Dunedin Study:,2781,2976,3203,4060,5557,7765,8404,7659,6600,5441.47,3749.82,3300.83,2203.65,2609.12,3361.95,3488.86,4815.84,6609.86,8081.06,7068.1,5172.54,4575.17,3926.21,3797.09,3393.86,3335.84,4555.33,5090.88,7801.25,7780.29,8942.21,8081.95,5562.27,1337.02,0,0
Janitza_UO_F8_X,F940 Plaza 1 Mains:,133027,128258,141852,124580,138056,123548,114350,141878,127243,129816.06,123701.25,109080.32,114590.98,116159.74,134980.09,127113.22,133265.92,117180.41,115873.02,129146.37,124917.51,120393.73,124656.64,103012.87,105353.22,106318.34,118922.24,111912.45,101613.05,95694.34,105340.41,136139.27,120464.9,131646.97,0,0
Janitza_UO_F8_X,F940 Plaza Cafe Kitchen DB CF:,3823,3549,3658,3542,3878,3686,3838,3968,3671,2521.98,216.42,206.83,267.09,114.99,77.66,134.91,124.61,0.1,0.16,70.59,94.82,63.84,375.65,324.64,352.45,245.86,44.06,3.23,24.51,670.78,839.01,4233.18,4045.92,4305.63,0,0
Janitza_UO_F8_X,F940 Plaza FS  DBG/N:,5394,5253,6078,5837,6871,6882,7355,7236,6651,5777.89,5656.13,5311.14,5534.4,5964.54,6069.15,5551.94,6448.74,6047.58,6789.47,6865.92,6162.62,5899.94,6084,4984.64,5604.96,5383.62,6307.78,4722.62,5088.48,4691.52,4849.18,6604.74,6666.34,7226.4,0,0
Janitza_UO_F8_X,F940 Plaza FS DB L1/N:,2316,2231,2210,2584,3415,3486,4378,5501,4941,3560.02,3488.69,2994.3,3129.79,3056.18,4059.57,3092,4076.9,3527.2,3755.54,4201.62,4241.15,3550.22,3958.69,2894.08,3413.15,3165.79,3625.89,2519.58,2081.31,1715.46,2442.21,4228.9,4056.54,4155.07,0,0
Janitza_UO_F8_X,F940 Plaza FS DB L2/N:,2309,1849,1953,2106,2797,2438,2740,3053,2733,2104.18,2201.38,1753.6,2144.58,2294.61,2886.78,2164.99,3124.21,2338.1,2887.86,3086.86,2945.71,2684.64,3045.17,2085.84,2797.06,3036.43,3059.68,2070.14,2179.39,964.02,2121.15,3297.78,3776.5,4327.78,0,0
Janitza_UO_F8_X,F940 Plaza FS DB L3/N:,2868,2165,2987,2757,3334,2972,3345,3788,3605,2608.78,3046.53,2528.9,2944.62,2724.34,4045.18,2802.98,4019.44,3164,3885.3,3750.46,3232.74,2848.02,3438.67,2872.7,2954.93,3044.35,3553.98,1966.86,2192.34,1523.34,2443.28,4345.54,4436.1,4700.8,0,0
Janitza_UO_F8_X,F940 Plaza FS LMCP01 Nth Ground Mechanical,0,0,0,0,0,0,0,0,8369.17,13555.84,14019.68,13655.07,3945.01,2656.41,3605.36,3678.92,1864.81,3595.46,5440.4,6777.87,8369.17,13555.84,14019.68,13655.07,7890.02,5312.82,7210.72,7357.83,3729.62,7190.93,10880.8,13555.74,12943.78,13499.37,0,0
Janitza_UO_F8_X,F940 Unipol DB CRD/N:,3093,3390,4603,4261,4623,4241,4384,4580,4470,4555.5,3752.3,2540.16,3078.91,3577.89,4690.53,4144.93,4705.2,4192.02,4605.15,4816.99,4600.06,4677.82,3896.45,2368.77,3078.46,3913.57,4586.21,4423.39,4700.48,4047.07,4489.47,4601.98,4327.2,4480.67,0,0
Janitza_UO_F8_X,F940 Unipol DB G/S:,3568,3465,3949,3759,3988,3859,4097,3997,4049,3965.38,3796.03,3157.58,3653.33,3700.59,3965.22,3631.7,4037.04,3865.7,3922.03,3840.99,3797.41,3918.74,3932.26,3205.86,3601.02,3759.84,4016.7,3827.1,4245.7,4002.53,3920.1,3949.79,3758.02,3880.22,0,0
Janitza_UO_F8_X,F940 Unipol DB GYM/N:,5558,5833,6932,7064,7302,5951,6259,7353,6972,6625.12,6322.37,4686.98,5585.95,5905.92,7088.54,6766.94,7328.42,7127.58,7264.58,7297.89,6926.53,6701.54,6474.02,4159.87,5346.4,6376.19,6917.44,7055.78,7283.58,6956.22,7144.19,7130.5,6869.31,6573.82,0,0
Janitza_UO_F8_X,F940 Unipol DB GYM/S:,4942,6582,7019,7066,7376,7203,7362,7456,7160,6320.7,6582.18,4776.93,6283.2,6498.11,7383.14,6834.27,7428.74,7144.61,7154.4,7194.85,6902.34,7164,6924.51,4527.1,5666.72,6545.63,6867.42,6802.82,7033.98,5830.27,6908.99,6649.92,5940.48,6486.02,0,0
Janitza_UO_F8_X,F940 Unipol DB L1/S:,4795,4577,5288,4916,5469,5301,5655,5418,5525,5200.19,4812.13,4016.48,4720.32,4823.1,5443.65,5251.87,5228.42,5202.46,5289.73,5387.9,5603.55,5252.26,5211.07,4005.47,4303.49,4895.49,4780.77,5179.9,4964.1,4690.3,5052.64,4846.62,4711.74,4880.54,0,0
Janitza_UO_F8_X,F940 Unipol DB MPA:,4781,4909,6301,6352,6581,6413,6550,6645,6286,6089.18,6330.3,4693.98,5751.17,5852.42,6655.1,6140.74,6876.58,5621.89,6542.62,6614.08,6338.21,6682.66,6367.81,4168.61,5298.34,6103.42,6490.75,6373.18,6598.53,6267.58,6526.56,6510.91,6122.37,5861.5,0,0
Janitza_UO_F8_X,F940 Unipol DB WHT/S:,1837,1931,2080,2024,2666,2569,2579,2372,2206,2207.3,2106.16,1564.22,1847.42,1906.86,2206.51,2010.21,2206.3,2177.44,2206.35,2237.02,2162.32,2186.24,2122.02,1341.02,1742.99,2012.91,2191.34,2117.04,2237.76,2124.77,2183.22,2131.22,2037.14,2066.67,0,0
Janitza_UO_F8_X,G401 1  Mellor Laboratories Ground MSB:,105059,96994,113460,105637,115359,108491,113792,119667,114059,115695.1,107655.68,109272.06,114333.19,110606.85,121650.69,111928.32,120106.49,107660.8,114561.54,122164.73,117277.19,118385.15,107070.98,108844.55,112983.04,106808.83,117460.48,109507.59,120034.3,109567.48,118233.09,122050.56,118963.2,118921.22,0,0
Janitza_UO_F8_X,G401 2 Mellor L3 MCC 3.1:,56822,50173,57672,55837,59820,59047,63802,64757,62334,63266.3,58202.88,62431.74,63209.21,57071.36,62802.69,61345.54,63307.78,58213.38,61398.27,66477.31,63398.66,63916.29,56325.38,58969.09,59397.12,54825.21,59677.7,55708.16,62640.89,60838.91,65944.06,64743.43,63583.23,62043.65,0,0
Janitza_UO_F8_X,G401 Mellor 3.1 Humidifier 1:,21,217,0,536,1268,1712,4705,4174,923,3992.26,1372.86,539.47,147.46,377.86,486.36,701.01,713.52,1714.61,1919.98,3704.12,3047.28,2540.1,2051.26,731.73,273.92,538.72,972.73,1398.39,4612.8,0,0,1694.15,7433.39,503.34,0,0
Janitza_UO_F8_X,G401 Mellor 3.1 Humidifier 2:,75,52,457.8,203,1096,2710,2593,2867,4017,1430.03,2.97,0,64.03,137.96,457.8,635.85,447.18,2353.16,1860.86,4530.67,3194.4,2978.52,2.97,0,508.07,60.74,340.6,0,1345.6,4817.69,5130.5,6645.53,0,0,0,0
Janitza_UO_F8_X,G401 Mellor 3.1 MEF-1:,13103,11755,13516,12731,13696,12118,12727,13363,14480,13699.87,13774.18,14500.96,15644.8,14029.6,14535.14,13728.48,13836.93,13262.69,13350.69,13589.57,14099.2,13807.84,12649.57,13712.96,16228.61,15317.44,14811.07,13437.95,15088.19,15513.09,16757.82,15293.06,14806.85,4319.23,0,0
Janitza_UO_F8_X,G401 Mellor 3.1 RO Plant:,158,142,163,156,159,150,178,159,164,170.06,134.37,68.49,69.4,61.39,89.29,77.39,76.96,67.41,70.68,77.59,65.62,72.01,65.18,64.88,66.96,62.76,74.92,71.65,81.71,62.76,69.27,140.18,161.77,43.83,0,0
Janitza_UO_F8_X,G401 Mellor Chiller:,4744,4258,3769,1686,1451,1116,1409,3461,3280,3647.42,4066.73,4426.25,6307.28,7841.53,5122.08,3131.46,3137.1,2120.94,3052.79,3122.42,3457.72,3586.86,3132.76,4529.1,5850.22,5581.34,4014.19,3347.62,2911.7,2469.58,2406.83,3011.31,3143.7,826.14,0,0
Janitza_UO_F8_X,G401 Mellor3.1 HWC 1 & 2:,4365,4021,4713,4592,4965,4757,5062,5113,4711,4749.88,4280.26,4449.1,4315.59,3903.18,4829.34,4581.4,4841.1,4864.58,4943.62,5077.41,4652.49,4712.88,4566.8,4581.14,4209.92,2687.76,4878.85,4693.2,5002.29,4659.94,6043.46,6764.96,6336.03,1714.45,0,0
Janitza_UO_F8_X,G403 Biochemistry Plant room East:,440,328,341,351,493,469,508,488,498,510.9,470.11,421.69,416.8,406.07,418.38,333.77,374.89,266.89,307.08,241.52,345.93,213.23,317.73,363.16,358.61,402.18,437.15,406.37,468.29,285.22,342.64,455.4,410.81,112.91,0,0
Janitza_UO_F8_X,G403 Biochemistry Plant room West:,3070,2729,2985,2698,2731,2558,2763,2940,2335,2418.22,2384.91,2476.13,2448.4,2220.32,2574.98,2518.62,2560.88,2651.46,2920.8,3302.66,3323.44,3421.92,3426.02,3696.88,3609.78,3371.34,3394.35,3243.58,3109.78,3047.66,3223.82,3247.39,3146.14,868.64,0,0
Janitza_UO_F8_X,G403 Biochemistry:,142384,132198,149461,142275,153224,151892,161294,159627,148994,145911.81,138656.77,136035.33,140214.27,135001.09,142022.66,130956.29,141200.39,134424.58,136344.58,137198.59,133940.22,132960.25,125643.77,125524.99,126872.58,123930.63,131831.81,125101.05,133987.33,124107.77,133872.64,134581.25,129088.52,131152.89,0,0
Janitza_UO_F8_X,G404 Microbiology HVAC Ground:,41050,36842,40535,34789,33129,32895,34040,36182,35921,37033.21,38393.47,36155.01,40026.11,50331.01,49854.34,43910.66,50301.95,37663.74,40298.24,40173.82,40858.75,42008.06,46143.87,50407.81,44422.53,48837.25,44305.92,40659.07,38510.72,37912.96,36050.3,37699.2,37765.25,39014.02,0,0
Janitza_UO_F8_X,G404 Microbiology Mech 9th Floor:,1634,1560,1929,2136,2110,1897,2175,1944,1821,1861.06,1771.34,1779.35,1754.28,1548.16,1978.06,1874.74,1881.34,1805.73,1818.11,1837,1912.37,1746.09,1811.51,1950.95,2057.74,2298.59,2470.58,2356.51,2463.23,2670.78,2985.88,2915.39,2787.58,2896.2,0,0
Janitza_UO_F8_X,G404 Microbiology Mech Basement :,1360,767,626,580,608,648,852,707,633,646.44,675.28,599.64,577.03,557.45,657.23,667.37,859.44,680.22,724.19,751.86,656.55,659.93,1252.57,1432.72,658.64,660.2,735.62,438.65,491.07,483.15,505.02,706.84,668.14,917.32,0,0
Janitza_UO_F8_X,G404 Microbiology Riser 1:,617,650,739,798,1399,1163,1577,1695,1793,1426.5,1408.15,1367.23,1366.54,1051.04,1445.74,1030.66,1443.16,970.8,1259.74,818.36,874.24,1239.39,1346.49,1304.42,1497.03,1617.89,1826.14,1798.18,1887.73,1202.4,1158.88,918.47,1113.16,1537.24,0,0
Janitza_UO_F8_X,G404 Microbiology Riser 2:,34296,33310,36949,34564,38155,37367,37513,38381,36611,36573.18,35503.62,33709.05,35326.46,32922.88,38597.63,35016.45,37752.06,36568.57,38577.79,39136.26,36346.24,37568.26,35584.26,33420.8,38634.37,39155.07,42590.59,40194.56,43184.13,41298.18,41852.03,41107.71,40403.07,41401.6,0,0
Janitza_UO_F8_X,G404 Microbiology:,96612,93448,108095,96244,100942,96039,100183,104169,100436,100614.14,99289.09,92882.95,98532.35,106218.49,117725.19,103427.07,117886.98,99892.23,106562.56,109399.04,105217.02,105672.7,107699.2,108553.22,109086.72,113303.55,115700.73,108738.56,202.61,828.09,808.57,820.09,793.83,824.21,0,0
Janitza_UO_F8_X,G404 Microbiology Rooftop ONE.NZ Antenna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55620.1,52397.56,53340.67,54219.26,53818.36,55939.58,0,0,0,0,0,0,111240.2,104795.13,106681.34,108438.53,107636.73,111879.17,0,0
Janitza_UO_F8_X,G405 Science 3 - MSB,132040,130437,155700,139136,148813,138301,144529,146313,140514,145685.5,130253.82,113499.13,110000,111753.86,143066.16,130248.13,150403.75,137613.28,135560.95,142472.95,139603.33,141154.81,116850.43,102064.64,101112.7,117370.24,134123.27,124620.67,143066.11,132569.09,134026.75,141840.39,133989.38,138737.16,0,0
Janitza_UO_F8_X,G405 Science 3 Level 6 Mechanical MCC (Block 4),0,0,500.36,1870.28,4767.73,4674.27,5207.69,4945.67,4587.4,4766.48,4714.18,4780.74,2339.42,2238.79,500.36,1870.28,4767.73,4674.27,5207.69,4945.67,4587.4,4766.48,4714.18,4780.74,4678.84,4477.58,4802.39,4653.98,4986.71,5159.76,5449.84,5302.5,4129.61,4786.22,0,0
Janitza_UO_F8_X,G405 Science 3 Level Basement MCC (Block 4),0,0,995.59,3820.81,3108.56,3322.64,3225.28,3286.83,4370.1,3462.37,3603.17,2963.09,1441.62,1360.61,995.59,3820.81,3108.56,3322.64,3225.28,3286.83,4370.1,3462.37,3603.17,2963.09,2883.25,2721.22,2915.8,3259.84,4260.12,4433.5,4727.33,5492.6,4159.19,4882.82,0,0
Janitza_UO_F8_X,G405 Science 3 Library (Block 3),0,0,7419.71,26358.64,29514.7,26113.7,26345.31,30982.53,28163.73,29212.8,18656.72,10876.96,5224.46,8988.38,7419.71,26358.64,29514.7,26113.7,26345.31,30982.53,28163.73,29212.8,18656.72,10876.96,10448.93,17976.77,25386.37,25402.18,26883.23,21317.22,22416,26574.59,21760.64,26121.5,0,0
Janitza_UO_F8_X,G405 Science 3 Main Riser (Block 4),0,0,15097.26,56025.41,61637.73,55434.08,56066.46,56533.18,58253.66,58728.48,50100.13,47273.54,23848.51,25582.4,15097.26,56025.41,61637.73,55434.08,56066.46,56533.18,58253.66,58728.48,50100.13,47273.54,47697.02,51164.8,55966.53,49600.32,59646.08,54879.04,56327.81,57905.41,47207.36,51850.11,0,0
Janitza_UO_F8_X,G405 Science 3 Physics Climate Chamber,0,0,764.82,479.88,3631.63,1310.04,1038.55,1799.65,1907.97,2442.84,2120.25,1578.77,1597.5,2245.04,764.82,479.88,3631.63,1310.04,1038.55,1799.65,1907.97,2442.84,2120.25,1578.77,3194.99,4490.09,4247.48,2692.33,3249.92,2681.46,2500.24,3053.82,4471.43,5248.91,0,0
Janitza_UO_F8_X,G411 1 St David's Lecture incl visitor centre:,85615,83190,93143,83689,90612,93487,98697,97083,95453,96329.73,96452.61,92028.93,86351.88,96198.66,108519.42,93052.93,107429.89,100114.43,104038.4,99926.02,102703.1,98983.94,87040,88088.58,73752.58,82067.45,100335.62,88883.2,104210.43,104308.73,97771.52,103514.11,93380.61,98099.2,0,0
Janitza_UO_F8_X,G411 Solar pv 03Dgr:,464,353,336,236,146,87,98,194,260,393.16,429.58,454.49,496.97,438.38,340.14,241.69,144.03,113.16,122.39,203.45,270.2,439.24,434.14,454.18,466.58,394.88,360.67,197.3,140.25,94.84,117.32,204.08,275.41,54.42,0,0
Janitza_UO_F8_X,G411 Solar pv 33Dgr:,532,428,464,372,260,162,180,312,360,489.47,487.17,473.78,521.6,489.62,410.95,340.22,231,196.12,195.42,294.67,343.01,511.18,458.9,465.83,497.89,434.26,437.52,272.06,223.77,165.78,202.92,325.42,383.24,71.35,0,0
Janitza_UO_F8_X,G411 Solar pv 48dgr:,1020,849,950,802,581,368,407,681,746,977.97,937.86,894.77,982.41,954.04,834.28,724.06,511.8,442.05,436.54,635.67,706.74,1013.42,877.2,872.86,948,845.94,888.38,579.83,496.16,372.38,455.39,710.82,795.34,142.54,0,0
Janitza_UO_F8_X,G411 Solar pv 63dgr:,422,369,441,394,291,184,204,337,349,440.13,398.24,369.18,408.48,419.81,386.25,353.57,255.51,223.76,216.8,311.16,329.94,454.78,368.52,352.88,394.24,367.46,409.36,279.26,247.22,186.62,228.75,354.9,378.44,363.05,0,0
Janitza_UO_F8_X,G411 St David's generator:,82,104,92,57,66,87,10,552,217,69.63,57.73,61.95,60.8,33.02,3.2,0.13,0.13,43.5,1.02,0.13,1.92,0.26,28.86,30.98,0,0,0,0,0,0,0,0,0,0,0,0
Janitza_UO_F8_X,G411 St Davids visitor centre:,714,716,802,856,1079,1254,1318,1156,967,948.74,738.05,800,686.85,754.69,783.49,791.3,1033.47,1144.83,1199.87,1506.3,946.82,1008.26,977.28,743.42,683.65,686.34,904.45,971.26,1560.06,1211.52,1422.72,1310.46,1143.17,286.59,0,0
Janitza_UO_F8_X,G412 Compressor Science 2 boiler house:,3740,3531,3997,4024,4125,3979,3927,3384,3301,3514.88,3517.57,3742.08,3549.06,3117.7,3569.79,3642.24,3844.35,3660.03,3814.66,3894.4,3673.22,3831.17,3592.19,3680.51,3700.35,3386.24,3700.22,3495.55,3872,3609.22,3489.41,3789.7,3718.78,964.61,0,0
Janitza_UO_F8_X,G413 1 Science 2 Main Board:,117748,110952,125092,121632,134288,146564,147855,149957,126694,128887.8,117592.06,114176,107333.63,102407.17,117649.41,109629.44,114399.23,117645.31,121592.83,129084.41,118079.48,121932.8,108030.98,103343.1,106415.1,106139.65,116596.73,106212.35,122529.79,116899.84,117840.9,118523.91,116161.54,109251.59,0,0
Janitza_UO_F8_X,G413 Science 2 1st floor Chiller:,1835,2423,2520,1630,1619,2099,1973,2052,2090,2332.22,2602.62,2413.86,3138.59,3661.79,1501.07,760.85,823.1,675.22,666.51,684.3,833.25,873.58,265.62,1630.27,2257.81,1917.17,1338.26,1182.53,1073.26,1054.05,1085.58,907.09,1214.8,334.74,0,0
Janitza_UO_F8_X,G413 Science 2 1st floor Humidifier:,2050,2122,1102,6529,8273,21437,18989,20821,17105,18054.02,10967.1,4927.55,2878.08,3139.71,10709,3264.5,4136.5,4974.59,11483.11,21378.05,18076.67,26889.22,1821.7,2463.78,7085.06,11198.46,14619.65,0,0,0,3977.22,2100.22,23734.27,1879.04,0,0
Janitza_UO_F8_X,G413 Science 2 1st floor board:,10027,10137,9969,14213,16245,30321,28128,29921,25976,27366.91,20489.86,14530.43,13170.82,13258.5,8838.78,7368.32,7142.91,7702.53,7024.26,11497.34,10625.79,12622.72,6448.64,7651.97,9890.18,10074.5,10493.57,6949.89,7289.6,7101.18,8132.1,7430.02,12264.96,8644.74,0,0
