Building,2022-01-01 00:00:00,2022-02-01 00:00:00,2022-03-01 00:00:00,2022-04-01 00:00:00,2022-05-01 00:00:00,2022-06-01 00:00:00,2022-07-01 00:00:00,2022-08-01 00:00:00,2022-09-01 00:00:00,2022-10-01 00:00:00,2022-11-01 00:00:00,2022-12-01 00:00:00,2023-01-01 00:00:00,2023-02-01 00:00:00,2023-03-01 00:00:00,2023-04-01 00:00:00,2023-05-01 00:00:00,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-08-01 00:00:00,2023-09-01 00:00:00,2023-10-01 00:00:00,2023-11-01 00:00:00,2023-12-01 00:00:00,2024-01-01 00:00:00,2024-02-01 00:00:00,2024-03-01 00:00:00,2024-04-01 00:00:00,2024-05-01 00:00:00,2024-06-01 00:00:00,2024-07-01 00:00:00,2024-08-01 00:00:00,2024-09-01 00:00:00,2024-10-01 00:00:00,2024-11-01 00:00:00,2024-12-01 00:00:00,2025-01-01 00:00:00,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-04-01 00:00:00,2025-05-01 00:00:00
,957.0,603.0,626.0,603.0,669.0,643.0,716.0,827.0,1804.0,1891.97998046875,1716.2359619140625,1704.91,1696.53,1551.46,1989.85,1857.12,2021.93,1760.42,1779.27,2001.82,1451.62,1335.9,1229.26,1021.04,1014.5,1001.95,1218.02,1185.45,1378.09,1286.59,1749.06,1392.66,1081.14,300.41,1470.6513333333332,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,714.0,949.0,1478.0,1763.0,1737.0,1220.0,1343.0,1793.0,1831.0,1835.991943359375,1088.64794921875,342.47,507.7,719.36,1554.44,1212.51,1830.23,2026.4,1601.25,1689.06,1364.68,1674.06,1432.7,693.02,302.83,1045.34,1356.29,1312.18,1671.58,1713.27,1270.7,1721.22,1372.24,434.5,1389.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,718.0,955.0,1996.0,1792.0,2087.0,1193.0,1689.0,2389.0,1824.0,1878.239990234375,930.7680053710938,450.78,1027.98,1240.08,2377.28,1787.86,2206.45,2339.68,2044.9,2047.1,1607.92,2551.78,3293.97,1617.98,577.44,1835.02,1993.55,1957.33,2470.74,2006.16,2163.79,2557.62,1861.42,594.74,1389.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,1887.0,1769.0,1899.0,1783.0,2017.0,1770.0,2050.0,2148.0,2043.0,1957.93603515625,1818.8480224609375,1929.82,1957.98,1666.82,2116.08,1932.1,2034.78,1771.38,1987.44,2066.76,2027.1,1953.34,1787.26,2104.9,2138.5,1750.26,2060.01,1945.05,2044.03,1804.78,1970.42,2105.62,1917.98,531.65,1389.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,1719.0,1566.0,2023.0,1943.0,2313.0,2164.0,2381.0,2247.0,1959.0,2056.14404296875,1788.343994140625,2173.11,2173.5,1729.82,2159.32,1904.7,2108.9,1872.24,2108.22,2124.56,2098.78,2083.16,2063.99,2136.83,1821.02,1663.76,2073.68,1915.04,2044.94,1794.82,2000.53,2043.7,1850.0,515.1,1389.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,836.0,947.0,1213.0,1098.0,1378.0,1819.0,1357.0,1423.0,1153.0,1611.06396484375,1531.4959716796875,731.98,884.95,1080.57,1578.11,1342.54,1671.57,2141.46,1662.15,1756.91,1558.93,1892.58,1877.34,730.32,671.12,824.94,1404.24,1336.86,1686.7,2063.07,1989.71,2212.8,1306.88,318.51,1389.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,1431.0,1365.0,1480.0,1335.0,1580.0,1642.0,1615.0,1578.0,1579.0,1482.8399658203125,1504.2960205078125,1336.86,1374.01,1421.7,1699.74,1508.01,1887.39,2101.02,1790.08,1709.34,1461.07,1445.7,1440.61,1154.73,1276.69,1330.84,2197.56,2102.72,2381.27,2268.59,2498.9,1643.74,1402.58,347.28,1389.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,1919.0,1827.0,2654.0,2537.0,3751.0,3636.0,3762.0,3987.0,3614.0,3470.2880859375,2797.18408203125,1689.22,2136.43,2196.13,3879.79,3007.06,3688.93,4400.78,3969.12,4321.47,3489.97,4099.62,3304.61,2074.61,2244.96,2825.92,3627.17,3507.95,4048.59,3432.94,4879.5,4485.82,3919.94,1021.34,3158.6666666666665,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,654.0,677.0,811.0,660.0,894.0,727.0,815.0,920.0,864.0,826.6079711914062,766.3720092773438,589.46,646.81,791.91,1029.82,877.88,990.92,879.34,878.04,947.68,854.14,865.35,778.05,563.76,612.86,725.25,859.82,818.2,965.49,763.08,915.09,909.14,809.33,218.08,575.6513333333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,308.0,319.0,355.0,315.0,344.0,332.0,373.0,436.0,465.0,434.1090087890625,473.2080078125,331.36,333.1,369.76,361.78,260.49,294.59,274.27,360.51,319.25,286.74,292.89,331.83,189.31,272.99,211.7,243.9,272.43,266.67,268.05,222.36,258.46,232.29,94.73,575.6513333333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,1914.0,2124.0,2661.0,2238.0,3597.0,2738.0,3202.0,3145.0,2948.0,2747.8720703125,2100.9599609375,1975.79,2353.46,2510.37,3120.29,3072.85,3554.43,3373.01,5442.38,4294.56,3135.15,2733.2,2504.22,2736.16,2358.29,2181.63,3253.65,3053.6,3391.28,3304.54,3378.66,3722.03,3677.76,1039.26,3158.6666666666665,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,786.0,833.0,2041.0,1892.0,1859.0,2460.0,3394.0,3122.0,3479.0,3608.864013671875,3744.384033203125,2919.62,1090.88,1031.68,1734.21,3551.62,3448.96,4577.73,4017.12,4306.37,3814.66,3767.94,2633.28,2450.59,2232.16,2111.3,4161.79,4103.74,4306.82,3509.57,3627.49,4436.8,4043.84,836.1,3158.6666666666665,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,1.0,53.0,1657.0,4109.0,3965.0,3824.0,4821.0,4502.0,3514.83203125,2783.16796875,0.0,0.0,1.58,694.59,2689.81,4697.41,3575.78,4209.62,4744.93,3945.71,3870.3,2759.3,22.91,0.0,3.15,1104.29,3648.19,4859.86,2329.68,962.53,5246.46,4260.88,1129.66,3158.6666666666665,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,31.0,25.0,32.0,41.0,60.0,63.0,64.0,79.0,239.0,61.14899826049805,38.02799987792969,0.0,0.0,0.83,18.16,123.19,187.63,54.4,64.79,72.58,127.76,332.93,43.98,66.66,28.75,188.23,41.61,48.21,62.83,44.1,35.82,63.92,55.08,13.94,575.6513333333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,2781.0,2976.0,3203.0,4060.0,5557.0,7765.0,8404.0,7659.0,6600.0,5441.47216796875,3749.823974609375,3300.83,2203.65,2609.12,3361.95,3488.86,4815.84,6609.86,8081.06,7068.1,5172.54,4575.17,3926.21,3797.09,3393.86,3335.84,4555.33,5090.88,7801.25,7780.29,8942.21,8081.95,5562.27,1337.02,8271.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,133027.0,128258.0,141852.0,124580.0,138056.0,123548.0,114350.0,141878.0,127243.0,129816.0625,123701.25,109080.32,114590.98,116159.74,134980.09,127113.22,133265.92,117180.41,115873.02,129146.37,124917.51,120393.73,124656.64,103012.87,105353.22,106318.34,118922.24,111912.45,101613.05,95694.34,105340.41,136139.27,120464.9,131646.97,131271.50733333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,3823.0,3549.0,3658.0,3542.0,3878.0,3686.0,3838.0,3968.0,3671.0,2521.98388671875,216.41600036621094,206.83,267.09,114.99,77.66,134.91,124.61,0.1,0.16,70.59,94.82,63.84,375.65,324.64,352.45,245.86,44.06,3.23,24.51,670.78,839.01,4233.18,4045.92,4305.63,575.6513333333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,5394.0,5253.0,6078.0,5837.0,6871.0,6882.0,7355.0,7236.0,6651.0,5777.88818359375,5656.1279296875,5311.14,5534.4,5964.54,6069.15,5551.94,6448.74,6047.58,6789.47,6865.92,6162.62,5899.94,6084.0,4984.64,5604.96,5383.62,6307.78,4722.62,5088.48,4691.52,4849.18,6604.74,6666.34,7226.4,8271.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,2316.0,2231.0,2210.0,2584.0,3415.0,3486.0,4378.0,5501.0,4941.0,3560.01611328125,3488.68798828125,2994.3,3129.79,3056.18,4059.57,3092.0,4076.9,3527.2,3755.54,4201.62,4241.15,3550.22,3958.69,2894.08,3413.15,3165.79,3625.89,2519.58,2081.31,1715.46,2442.21,4228.9,4056.54,4155.07,3158.6666666666665,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,2309.0,1849.0,1953.0,2106.0,2797.0,2438.0,2740.0,3053.0,2733.0,2104.176025390625,2201.3759765625,1753.6,2144.58,2294.61,2886.78,2164.99,3124.21,2338.1,2887.86,3086.86,2945.71,2684.64,3045.17,2085.84,2797.06,3036.43,3059.68,2070.14,2179.39,964.02,2121.15,3297.78,3776.5,4327.78,3158.6666666666665,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,2868.0,2165.0,2987.0,2757.0,3334.0,2972.0,3345.0,3788.0,3605.0,2608.783935546875,3046.528076171875,2528.9,2944.62,2724.34,4045.18,2802.98,4019.44,3164.0,3885.3,3750.46,3232.74,2848.02,3438.67,2872.7,2954.93,3044.35,3553.98,1966.86,2192.34,1523.34,2443.28,4345.54,4436.1,4700.8,3158.6666666666665,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8369.17,13555.84,14019.68,13655.07,7890.02,5312.82,7210.72,7357.83,3729.62,7190.93,10880.8,13555.74,12943.78,13499.37,11509.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,3093.0,3390.0,4603.0,4261.0,4623.0,4241.0,4384.0,4580.0,4470.0,4555.50390625,3752.303955078125,2540.16,3078.91,3577.89,4690.53,4144.93,4705.2,4192.02,4605.15,4816.99,4600.06,4677.82,3896.45,2368.77,3078.46,3913.57,4586.21,4423.39,4700.48,4047.07,4489.47,4601.98,4327.2,4480.67,5542.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,3568.0,3465.0,3949.0,3759.0,3988.0,3859.0,4097.0,3997.0,4049.0,3965.3759765625,3796.031982421875,3157.58,3653.33,3700.59,3965.22,3631.7,4037.04,3865.7,3922.03,3840.99,3797.41,3918.74,3932.26,3205.86,3601.02,3759.84,4016.7,3827.1,4245.7,4002.53,3920.1,3949.79,3758.02,3880.22,5542.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,5558.0,5833.0,6932.0,7064.0,7302.0,5951.0,6259.0,7353.0,6972.0,6625.1201171875,6322.3681640625,4686.98,5585.95,5905.92,7088.54,6766.94,7328.42,7127.58,7264.58,7297.89,6926.53,6701.54,6474.02,4159.87,5346.4,6376.19,6917.44,7055.78,7283.58,6956.22,7144.19,7130.5,6869.31,6573.82,8271.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,4942.0,6582.0,7019.0,7066.0,7376.0,7203.0,7362.0,7456.0,7160.0,6320.7041015625,6582.17578125,4776.93,6283.2,6498.11,7383.14,6834.27,7428.74,7144.61,7154.4,7194.85,6902.34,7164.0,6924.51,4527.1,5666.72,6545.63,6867.42,6802.82,7033.98,5830.27,6908.99,6649.92,5940.48,6486.02,8271.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,4795.0,4577.0,5288.0,4916.0,5469.0,5301.0,5655.0,5418.0,5525.0,5200.19189453125,4812.1279296875,4016.48,4720.32,4823.1,5443.65,5251.87,5228.42,5202.46,5289.73,5387.9,5603.55,5252.26,5211.07,4005.47,4303.49,4895.49,4780.77,5179.9,4964.1,4690.3,5052.64,4846.62,4711.74,4880.54,8271.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,4781.0,4909.0,6301.0,6352.0,6581.0,6413.0,6550.0,6645.0,6286.0,6089.18408203125,6330.30419921875,4693.98,5751.17,5852.42,6655.1,6140.74,6876.58,5621.89,6542.62,6614.08,6338.21,6682.66,6367.81,4168.61,5298.34,6103.42,6490.75,6373.18,6598.53,6267.58,6526.56,6510.91,6122.37,5861.5,8271.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,1837.0,1931.0,2080.0,2024.0,2666.0,2569.0,2579.0,2372.0,2206.0,2207.303955078125,2106.159912109375,1564.22,1847.42,1906.86,2206.51,2010.21,2206.3,2177.44,2206.35,2237.02,2162.32,2186.24,2122.02,1341.02,1742.99,2012.91,2191.34,2117.04,2237.76,2124.77,2183.22,2131.22,2037.14,2066.67,1389.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,105059.0,96994.0,113460.0,105637.0,115359.0,108491.0,113792.0,119667.0,114059.0,115695.1015625,107655.6796875,109272.06,114333.19,110606.85,121650.69,111928.32,120106.49,107660.8,114561.54,122164.73,117277.19,118385.15,107070.98,108844.55,112983.04,106808.83,117460.48,109507.59,120034.3,109567.48,118233.09,122050.56,118963.2,118921.22,131271.50733333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,56822.0,50173.0,57672.0,55837.0,59820.0,59047.0,63802.0,64757.0,62334.0,63266.3046875,58202.87890625,62431.74,63209.21,57071.36,62802.69,61345.54,63307.78,58213.38,61398.27,66477.31,63398.66,63916.29,56325.38,58969.09,59397.12,54825.21,59677.7,55708.16,62640.89,60838.91,65944.06,64743.43,63583.23,62043.65,90059.66666666667,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,21.0,217.0,0.0,536.0,1268.0,1712.0,4705.0,4174.0,923.0,3992.256103515625,1372.864013671875,539.47,0.0,0.0,0.0,701.01,713.52,1714.61,1919.98,3704.12,3047.28,2540.1,2051.26,731.73,273.92,538.72,972.73,1398.39,4612.8,0.0,0.0,1694.15,7433.39,503.34,1389.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,75.0,52.0,0.0,203.0,1096.0,2710.0,2593.0,2867.0,4017.0,1430.0279541015625,0.0,0.0,64.03,137.96,457.8,635.85,447.18,2353.16,1860.86,4530.67,3194.4,2978.52,2.97,0.0,508.07,60.74,340.6,0.0,1345.6,4817.69,5130.5,6645.53,0.0,0.0,1389.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,13103.0,11755.0,13516.0,12731.0,13696.0,12118.0,12727.0,13363.0,14480.0,13699.8720703125,13774.17578125,14500.96,15644.8,14029.6,14535.14,13728.48,13836.93,13262.69,13350.69,13589.57,14099.2,13807.84,12649.57,13712.96,16228.61,15317.44,14811.07,13437.95,15088.19,15513.09,16757.82,15293.06,14806.85,4319.23,14171.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,158.0,142.0,163.0,156.0,159.0,150.0,178.0,159.0,164.0,170.0605010986328,134.36900329589844,68.49,69.4,61.39,89.29,77.39,76.96,67.41,70.68,77.59,65.62,72.01,65.18,64.88,66.96,62.76,74.92,71.65,81.71,62.76,69.27,140.18,161.77,43.83,575.6513333333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,4744.0,4258.0,3769.0,1686.0,1451.0,1116.0,1409.0,3461.0,3280.0,3647.416015625,4066.72802734375,4426.25,6307.28,7841.53,5122.08,3131.46,3137.1,2120.94,3052.79,3122.42,3457.72,3586.86,3132.76,4529.1,5850.22,5581.34,4014.19,3347.62,2911.7,2469.58,2406.83,3011.31,3143.7,826.14,3158.6666666666665,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,4365.0,4021.0,4713.0,4592.0,4965.0,4757.0,5062.0,5113.0,4711.0,4749.8759765625,4280.255859375,4449.1,4315.59,3903.18,4829.34,4581.4,4841.1,4864.58,4943.62,5077.41,4652.49,4712.88,4566.8,4581.14,4209.92,2687.76,4878.85,4693.2,5002.29,4659.94,6043.46,6764.96,6336.03,1714.45,5542.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,440.0,328.0,341.0,351.0,493.0,469.0,508.0,488.0,498.0,510.90399169921875,470.11199951171875,421.69,416.8,406.07,418.38,333.77,374.89,266.89,307.08,241.52,345.93,213.23,317.73,363.16,358.61,402.18,437.15,406.37,468.29,285.22,342.64,455.4,410.81,112.91,575.6513333333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,3070.0,2729.0,2985.0,2698.0,2731.0,2558.0,2763.0,2940.0,2335.0,2418.22412109375,2384.912109375,2476.13,2448.4,2220.32,2574.98,2518.62,2560.88,2651.46,2920.8,3302.66,3323.44,3421.92,3426.02,3696.88,3609.78,3371.34,3394.35,3243.58,3109.78,3047.66,3223.82,3247.39,3146.14,868.64,3158.6666666666665,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,142384.0,132198.0,149461.0,142275.0,153224.0,151892.0,161294.0,159627.0,148994.0,145911.8125,138656.765625,136035.33,140214.27,135001.09,142022.66,130956.29,141200.39,134424.58,136344.58,137198.59,133940.22,132960.25,125643.77,125524.99,126872.58,123930.63,131831.81,125101.05,133987.33,124107.77,133872.64,134581.25,129088.52,131152.89,177331.174,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,41050.0,36842.0,40535.0,34789.0,33129.0,32895.0,34040.0,36182.0,35921.0,37033.21484375,38393.47265625,36155.01,40026.11,50331.01,49854.34,43910.66,50301.95,37663.74,40298.24,40173.82,40858.75,42008.06,46143.87,50407.81,44422.53,48837.25,44305.92,40659.07,38510.72,37912.96,36050.3,37699.2,37765.25,39014.02,44606.00866666667,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,1634.0,1560.0,1929.0,2136.0,2110.0,1897.0,2175.0,1944.0,1821.0,1861.06396484375,1771.343994140625,1779.35,1754.28,1548.16,1978.06,1874.74,1881.34,1805.73,1818.11,1837.0,1912.37,1746.09,1811.51,1950.95,2057.74,2298.59,2470.58,2356.51,2463.23,2670.78,2985.88,2915.39,2787.58,2896.2,3158.6666666666665,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,1360.0,767.0,626.0,580.0,608.0,648.0,852.0,707.0,633.0,646.4439697265625,675.280029296875,599.64,577.03,557.45,657.23,667.37,859.44,680.22,724.19,751.86,656.55,659.93,1252.57,1432.72,658.64,660.2,735.62,438.65,491.07,483.15,505.02,706.84,668.14,917.32,575.6513333333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,617.0,650.0,739.0,798.0,1399.0,1163.0,1577.0,1695.0,1793.0,1426.4959716796875,1408.1500244140625,1367.23,1366.54,1051.04,1445.74,1030.66,1443.16,970.8,1259.74,818.36,874.24,1239.39,1346.49,1304.42,1497.03,1617.89,1826.14,1798.18,1887.73,1202.4,1158.88,918.47,1113.16,1537.24,1389.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,34296.0,33310.0,36949.0,34564.0,38155.0,37367.0,37513.0,38381.0,36611.0,36573.18359375,35503.6171875,33709.05,35326.46,32922.88,38597.63,35016.45,37752.06,36568.57,38577.79,39136.26,36346.24,37568.26,35584.26,33420.8,38634.37,39155.07,42590.59,40194.56,43184.13,41298.18,41852.03,41107.71,40403.07,41401.6,44606.00866666667,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,96612.0,93448.0,108095.0,96244.0,100942.0,96039.0,100183.0,104169.0,100436.0,100614.140625,99289.0859375,92882.95,98532.35,106218.49,117725.19,103427.07,117886.98,99892.23,106562.56,109399.04,105217.02,105672.7,107699.2,108553.22,109086.72,113303.55,115700.73,108738.56,202.61,828.09,808.57,820.09,793.83,824.21,105640.84066666667,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,95145.66666666667,90712.66666666667,104352.66666666667,96713.33333333333,104559.66666666667,102257.0,103032.33333333333,104226.66666666667,100601.0,103660.88541666667,108491.69270833333,95917.31333333334,103393.70666666667,101141.84666666668,109598.72000000002,102684.67,109673.81666666665,107814.39666666667,110964.56666666667,115990.10333333335,105860.52333333333,115852.46,100001.28333333333,95940.35333333335,109479.94,96569.51666666666,105165.05666666666,105899.52,111240.2,104795.13,106681.34,108438.53,107636.73,111879.17,131271.50733333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,132040.0,130437.0,155700.0,139136.0,148813.0,138301.0,144529.0,146313.0,140514.0,145685.5,130253.8203125,113499.13,110000.0,111753.86,143066.16,130248.13,150403.75,137613.28,135560.95,142472.95,139603.33,141154.81,116850.43,102064.64,101112.7,117370.24,134123.27,124620.67,143066.11,132569.09,134026.75,141840.39,133989.38,138737.16,177331.174,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3129.3333333333335,500.36,1870.28,4767.73,4674.27,5207.69,4945.67,4587.4,4766.48,4714.18,4780.74,4678.84,4477.58,4802.39,4653.98,4986.71,5159.76,5449.84,5302.5,4129.61,4786.22,5542.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2867.396666666667,995.59,3820.81,3108.56,3322.64,3225.28,3286.83,4370.1,3462.37,3603.17,2963.09,2883.25,2721.22,2915.8,3259.84,4260.12,4433.5,4727.33,5492.6,4159.19,4882.82,3158.6666666666665,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18619.783333333333,7419.71,26358.64,29514.7,26113.7,26345.31,30982.53,28163.73,29212.8,18656.72,10876.96,10448.93,17976.77,25386.37,25402.18,26883.23,21317.22,22416.0,26574.59,21760.64,26121.5,34162.00866666667,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20550.836666666666,15097.26,56025.41,61637.73,55434.08,56066.46,56533.18,58253.66,58728.48,50100.13,47273.54,47697.02,51164.8,55966.53,49600.32,59646.08,54879.04,56327.81,57905.41,47207.36,51850.11,70046.66666666667,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.82,479.88,3631.63,1310.04,1038.55,1799.65,1907.97,2442.84,2120.25,1578.77,3194.99,4490.09,4247.48,2692.33,3249.92,2681.46,2500.24,3053.82,4471.43,5248.91,3158.6666666666665,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,85615.0,83190.0,93143.0,83689.0,90612.0,93487.0,98697.0,97083.0,95453.0,96329.7265625,96452.609375,92028.93,86351.88,96198.66,108519.42,93052.93,107429.89,100114.43,104038.4,99926.02,102703.1,98983.94,87040.0,88088.58,73752.58,82067.45,100335.62,88883.2,104210.43,104308.73,97771.52,103514.11,93380.61,98099.2,131271.50733333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,464.0,353.0,336.0,236.0,146.0,87.0,98.0,194.0,260.0,393.156005859375,429.57598876953125,454.49,496.97,438.38,340.14,241.69,144.03,113.16,122.39,203.45,270.2,439.24,434.14,454.18,466.58,394.88,360.67,197.3,140.25,94.84,117.32,204.08,275.41,54.42,575.6513333333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,532.0,428.0,464.0,372.0,260.0,162.0,180.0,312.0,360.0,489.47198486328125,487.1719970703125,473.78,521.6,489.62,410.95,340.22,231.0,196.12,195.42,294.67,343.01,511.18,458.9,465.83,497.89,434.26,437.52,272.06,223.77,165.78,202.92,325.42,383.24,71.35,575.6513333333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,1020.0,849.0,950.0,802.0,581.0,368.0,407.0,681.0,746.0,977.968017578125,937.8560180664062,894.77,982.41,954.04,834.28,724.06,511.8,442.05,436.54,635.67,706.74,1013.42,877.2,872.86,948.0,845.94,888.38,579.83,496.16,372.38,455.39,710.82,795.34,142.54,575.6513333333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,422.0,369.0,441.0,394.0,291.0,184.0,204.0,337.0,349.0,440.1340026855469,398.2439880371094,369.18,408.48,419.81,386.25,353.57,255.51,223.76,216.8,311.16,329.94,454.78,368.52,352.88,394.24,367.46,409.36,279.26,247.22,186.62,228.75,354.9,378.44,363.05,575.6513333333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,82.0,104.0,92.0,57.0,66.0,87.0,10.0,552.0,217.0,69.63200378417969,57.72800064086914,61.95,60.8,33.02,3.2,0.13,0.13,0.0,1.02,0.13,1.92,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.6513333333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,714.0,716.0,802.0,856.0,1079.0,1254.0,1318.0,1156.0,967.0,948.7360229492188,738.0479736328125,800.0,686.85,754.69,783.49,791.3,1033.47,1144.83,1199.87,1506.3,946.82,1008.26,977.28,743.42,683.65,686.34,904.45,971.26,1560.06,1211.52,1422.72,1310.46,1143.17,286.59,575.6513333333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,3740.0,3531.0,3997.0,4024.0,4125.0,3979.0,3927.0,3384.0,3301.0,3514.8798828125,3517.568115234375,3742.08,3549.06,3117.7,3569.79,3642.24,3844.35,3660.03,3814.66,3894.4,3673.22,3831.17,3592.19,3680.51,3700.35,3386.24,3700.22,3495.55,3872.0,3609.22,3489.41,3789.7,3718.78,964.61,3158.6666666666665,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,117748.0,110952.0,125092.0,121632.0,134288.0,146564.0,147855.0,149957.0,126694.0,128887.8046875,117592.0625,114176.0,107333.63,102407.17,117649.41,109629.44,114399.23,117645.31,121592.83,129084.41,118079.48,121932.8,108030.98,103343.1,106415.1,106139.65,116596.73,106212.35,122529.79,116899.84,117840.9,118523.91,116161.54,109251.59,131271.50733333334,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,1835.0,2423.0,2520.0,1630.0,1619.0,2099.0,1973.0,2052.0,2090.0,2332.22412109375,2602.6240234375,2413.86,3138.59,3661.79,1501.07,760.85,823.1,675.22,666.51,684.3,833.25,873.58,265.62,1630.27,2257.81,1917.17,1338.26,1182.53,1073.26,1054.05,1085.58,907.09,1214.8,334.74,1389.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,2050.0,2122.0,1102.0,6529.0,8273.0,21437.0,18989.0,20821.0,17105.0,18054.015625,10967.103515625,4927.55,2878.08,3139.71,10709.0,0.0,0.0,4974.59,0.0,21378.05,18076.67,26889.22,1821.7,0.0,7085.06,11198.46,14619.65,0.0,0.0,0.0,3977.22,2100.22,23734.27,1879.04,8271.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
,10027.0,10137.0,9969.0,14213.0,16245.0,30321.0,28128.0,29921.0,25976.0,27366.912109375,20489.85546875,14530.43,13170.82,13258.5,8838.78,7368.32,7142.91,7702.53,7024.26,11497.34,10625.79,12622.72,6448.64,7651.97,9890.18,10074.5,10493.57,6949.89,7289.6,7101.18,8132.1,7430.02,12264.96,8644.74,11509.0,212101.5,212101.5,212101.5,212101.5,212101.5,212101.5
