Meter_location,Jan_2022,Feb_2022,Mar_2022,Apr_2022,May_2022,Jun_2022,Jul_2022,Aug_2022,Sep_2022,Oct_2022,Nov_2022,Dec_2022,Jan_2023,Feb_2023,Mar_2023,Apr_2023,May_2023,Jun_2023,Jul_2023,Aug_2023,Sep_2023,Oct_2023,Nov_2023,Dec_2023,Jan_2024,Feb_2024,Mar_2024,Apr_2024,May_2024,Jun_2024,Jul_2024,Aug_2024,Sep_2024,Oct_2024,Nov_2024,Dec_2024
F419 ISB east MCCP6:,8673.0,7966.0,11472.0,14898.0,17312.0,10452.0,7755.0,12264.0,11294.0,12478.53,8069.41,10478.05,11803.39,11019.9,12657.15,10622.59,12455.1,12723.78,7362.82,11965.82,12333.06,13328.32,11986.56,12311.1,12544.64,10492.42,12952.7,12841.92,18351.55,16815.04,10795.46,14207.74,13524.42,12992.45,0.0,0.0
F419 ISB east MCCP7:,5710.0,6137.0,6670.0,6236.0,6559.0,5405.0,5206.0,6640.0,6471.0,6724.38,6395.78,6023.97,6281.79,6482.18,6580.54,5967.26,6385.95,5141.89,4754.3,5893.7,5298.05,6338.88,5940.64,4724.26,5719.71,5223.1,5412.58,5899.62,6741.86,5904.9,5719.97,7361.86,5889.09,6605.15,0.0,0.0
F419 ISB east SB-S1:,3766.0,4471.0,5700.0,5434.0,6245.0,5511.0,5159.0,5932.0,5927.0,6252.38,4484.58,3612.67,4067.23,4214.98,5441.22,5270.78,6239.74,5448.64,4798.4,5931.1,5708.22,6654.3,4582.75,3127.71,3738.08,4565.86,5750.4,6004.16,6750.59,5398.94,4937.98,6107.94,6061.63,6688.58,0.0,0.0
F419 ISB east SBF1:,4265.0,4718.0,5812.0,5440.0,6370.0,5594.0,5406.0,6193.0,6051.0,6328.0,4933.44,3691.07,4307.1,4609.86,5872.58,5373.25,6183.65,5274.02,4824.99,5897.22,5524.7,5928.54,4780.13,3200.7,4168.13,4638.88,5392.83,5697.86,6280.42,5372.22,5071.26,5967.52,5845.98,6333.41,0.0,0.0
F419 ISB east SBF2:,953.0,1275.0,1994.0,1852.0,2143.0,1950.0,1874.0,2258.0,2001.0,2440.34,1571.63,812.26,1067.38,1531.14,2135.38,2124.3,2360.34,2017.91,1619.16,2303.29,2247.78,2425.6,1606.08,787.33,1043.93,1632.14,1696.26,1835.41,2149.24,1775.43,1284.45,1817.46,1734.75,2046.51,0.0,0.0
F419 ISB east SBF4:,6031.0,7141.0,8755.0,8512.0,9615.0,8414.0,7540.0,9008.0,8794.0,9241.95,6604.93,5114.02,6351.1,7044.54,8855.23,8510.46,9509.12,8075.46,7308.16,9208.96,8797.12,9260.03,7054.21,4787.33,5834.56,7020.54,8388.93,8771.78,9567.87,7840.06,7004.93,8643.26,8552.38,9489.22,0.0,0.0
F419 ISB east SBG1:,2876.0,2555.0,2942.0,2582.0,3278.0,2912.0,2662.0,3132.0,3062.0,3146.61,2881.55,2384.1,2788.64,2795.65,3133.6,3074.53,3668.83,3067.5,2621.98,3004.77,3050.94,3208.99,2873.81,2229.25,2394.21,2519.46,2656.34,2732.29,2987.9,2536.29,2450.58,2779.33,2484.3,3418.62,0.0,0.0
F419 ISB east SBG2:,2830.0,2855.0,3269.0,3373.0,3765.0,3922.0,4257.0,3948.0,3635.0,3614.24,2964.1,2501.36,2872.77,3005.22,3618.26,3422.1,3988.26,4040.85,3812.34,4294.46,3721.87,3645.94,2992.29,2501.52,2966.78,3182.37,3765.5,3882.0,4756.53,4014.62,4218.98,4440.29,3845.25,3914.62,0.0,0.0
F419 ISB east SBG4:,5873.0,6232.0,7414.0,7240.0,8145.0,7431.0,7607.0,8376.0,8172.0,8159.23,6601.95,5942.21,6733.6,6475.1,8019.39,7369.54,8423.78,7275.01,7296.0,8518.94,7758.66,7945.95,6575.1,4923.26,5582.66,6414.02,7724.48,7495.62,8593.34,6878.08,7363.2,8316.42,7769.41,8092.61,0.0,0.0
F419 ISB east SBS2:,2569.0,2908.0,3642.0,3785.0,4606.0,4136.0,3754.0,4181.0,3982.0,4090.78,2973.52,2629.66,2705.49,2773.87,3625.97,3711.39,4587.09,3878.24,3326.62,4180.45,3915.5,3995.38,3198.0,2387.28,2482.75,2835.81,3360.5,3747.79,4378.5,3443.74,3038.69,3483.42,3820.93,4087.71,0.0,0.0
F419 ISB east SBS4:,2563.0,3021.0,3837.0,3758.0,4468.0,3997.0,3560.0,4107.0,4101.0,4341.42,3102.02,2567.82,2880.77,2846.18,3714.64,3661.97,4289.47,3752.38,3231.06,4053.09,3834.05,4464.35,3116.19,2306.5,2807.07,3312.51,3885.15,4027.97,4596.29,3761.15,3384.06,4078.72,4066.02,4569.15,0.0,0.0
F419 ISB west (1) Mains:,67415.0,66056.0,79632.0,73150.0,77485.0,65926.0,75629.0,83256.0,77640.0,82713.6,67924.99,56032.26,69399.55,69150.72,78668.8,71229.44,81840.13,74998.78,77108.23,76828.67,72892.41,71126.02,64583.68,54615.04,62146.56,62659.59,74797.05,68229.12,69748.73,61980.67,65738.75,74898.43,71747.59,72336.38,0.0,0.0
F419 ISB west (Café Albany) DB-GN1D 1N5a:,2713.0,4225.0,5191.0,4062.0,3783.0,3408.0,4212.0,3886.0,3856.0,4271.0,3844.71,3265.16,4316.48,3795.88,4381.91,3839.9,4326.71,3678.7,3805.68,4240.08,4179.81,4345.43,4144.72,3819.37,4203.76,4294.92,4144.8,3923.22,3953.75,3346.78,3318.23,3458.13,3366.78,3729.89,0.0,0.0
F419 ISB west (Campus Shop) DB-GN14 1N5a:,41.0,228.0,1220.0,1015.0,1116.0,310.0,650.0,548.0,687.0,675.0,202.13,213.72,210.83,272.42,555.72,550.62,793.13,327.82,467.99,563.44,711.96,620.26,272.69,235.52,260.9,250.33,990.63,652.41,810.45,199.48,232.53,967.61,818.14,559.73,0.0,0.0
F419 ISB west (Chatime )DB-GN1E  1N5a:,1743.0,1842.0,2116.0,1928.0,2067.0,1825.0,2111.0,2108.0,2160.0,2473.0,2054.92,1755.49,1810.44,1897.98,2285.46,1935.0,2228.31,1987.76,1973.9,2081.67,2022.47,2098.85,1981.07,1592.05,1838.91,1916.41,2110.3,2064.62,2330.39,1984.57,2110.41,2096.78,1874.44,2055.32,0.0,0.0
F419 ISB west (Frankly Sandwiches) DB-GN1C  1N5a:,526.0,893.0,1038.0,1168.0,1068.0,713.0,1254.0,1152.0,1023.0,126.42,134.23,148.05,151.67,142.7,134.3,105.9,106.97,101.7,109.58,103.91,39.43,26.17,25.28,26.32,26.55,24.86,26.19,25.17,15.37,14.53,15.0,15.02,14.88,15.72,0.0,0.0
F419 ISB west DB.L10:,925.0,1003.0,1110.0,1067.0,1220.0,1152.0,1142.0,1293.0,1157.0,1136.42,1168.68,906.78,913.67,1040.12,1230.25,920.83,1104.35,1024.48,1065.59,1084.73,993.9,923.99,1011.98,822.56,761.43,925.83,1138.41,1049.58,1262.02,976.21,1046.92,1066.82,1063.37,1124.53,0.0,0.0
F419 ISB west Humidifier:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F419 ISB west MCCP3:,3167.0,3698.0,4276.0,4768.0,5548.0,7376.0,7382.0,6981.0,5509.0,4342.27,3785.18,3841.18,4049.95,3828.83,4289.5,4555.39,4871.2,5876.06,6939.33,7294.91,6466.72,6163.23,5134.5,4383.58,4174.05,3730.18,4863.55,4008.67,4185.66,4931.46,6629.57,6963.49,6923.74,5305.12,0.0,0.0
F419 ISB west MCCP4 & Chiller:,620.0,581.0,588.0,442.0,440.0,329.0,320.0,402.0,377.0,428.46,451.73,277.04,639.55,682.67,565.14,407.14,432.27,340.5,360.58,416.62,438.06,471.55,442.66,415.81,580.27,498.75,454.56,407.07,356.42,344.22,382.61,422.8,408.06,443.39,0.0,0.0
F419 ISB west MCCP5:,5258.0,5798.0,6035.0,5846.0,5980.0,5766.0,11035.0,12476.0,8941.0,10228.74,10048.61,7347.2,7379.52,7101.79,11537.54,11455.78,13548.61,9761.38,11035.07,5358.75,4647.71,4881.44,5065.79,4253.95,5249.73,7137.63,12388.7,8520.9,5320.93,4630.08,5206.78,8506.94,9571.68,9103.01,0.0,0.0
F419 ISB west SBF3:,13852.0,14319.0,17199.0,16766.0,18651.0,16847.0,16093.0,17956.0,17159.0,18266.05,14062.59,12210.75,13677.76,13364.29,16423.17,15619.46,17114.69,15177.09,14896.0,17621.25,17310.85,17529.92,13859.84,10859.46,12389.12,14093.25,16372.1,16552.77,18155.33,15521.22,14596.16,17256.38,16758.59,18341.57,0.0,0.0
F419 ISB west SBG3:,17489.0,16631.0,20693.0,18569.0,21369.0,18899.0,19160.0,20604.0,19705.0,20203.46,17351.74,14004.99,16792.64,16205.57,18834.3,17156.22,19463.36,17452.86,17966.08,19182.21,18257.28,18917.44,16465.47,13903.36,15801.73,15863.3,18153.66,17563.52,18863.23,15741.82,16093.12,17635.9,16793.73,17984.51,0.0,0.0
F419 ISB west SBS3:,7669.0,6827.0,7667.0,7691.0,7843.0,7604.0,7542.0,7571.0,7171.0,7159.81,6457.25,6068.96,6016.32,5805.54,6204.32,5893.92,7878.85,7695.71,7806.69,7507.36,7101.38,7234.62,7162.18,6868.64,6870.56,6354.18,6726.66,6389.34,6524.54,5961.18,6178.24,6606.88,6571.2,6131.97,0.0,0.0
F505 1 Richardson Mains:,42196.0,45182.0,63029.0,57916.0,71804.0,66601.0,70282.0,74224.0,69644.0,66495.62,55495.68,45352.19,44661.5,47564.8,66122.49,58931.71,71376.13,66795.77,64429.05,72911.62,68458.75,70875.13,58141.18,47395.59,47764.22,54753.02,65436.41,62444.29,74567.68,65186.56,66982.4,70731.01,63757.57,70908.93,0.0,0.0
F505 F503 Castle Lecture:,8359.0,8545.0,11000.0,10113.0,13919.0,14447.0,13287.0,14562.0,14071.0,14336.77,11752.0,7411.01,7289.41,8286.72,13136.0,11275.84,14034.24,13642.24,12685.7,14319.94,14025.54,15176.77,12795.07,12192.58,11862.78,14886.66,15977.54,14687.62,17745.15,14918.91,15665.41,16211.65,13410.5,15365.18,0.0,0.0
F505 Richardson - Castle St Lecture:,8373.0,8558.0,11020.0,10131.0,13953.0,14483.0,13319.0,14595.0,14100.0,14373.18,11782.14,7430.53,7308.8,8312.16,13170.3,11304.42,14074.82,13685.54,12720.45,14359.14,14062.78,15229.54,12835.81,12217.44,11887.39,14923.84,16023.36,14730.82,17801.54,14967.81,15709.57,16259.14,13308.35,3945.6,0.0,0.0
F505 Richardson Centre Block Rising Main:,2106.0,12343.0,15329.0,13890.0,18899.0,16085.0,17519.0,17689.0,17120.0,15721.66,14420.21,12669.39,13526.27,14266.02,18228.98,15987.36,19265.34,17325.36,17479.94,19102.27,18140.42,19515.52,16021.06,13422.37,13519.46,14623.33,18576.35,17263.04,20196.35,17772.7,19312.16,18873.6,17564.35,4608.13,0.0,0.0
F505 Richardson Library Block Rising Main:,991.0,6284.0,12660.0,11132.0,14117.0,12784.0,13775.0,15491.0,13671.0,12990.52,9759.06,7102.2,6525.37,6671.54,13250.5,12007.07,15011.97,14172.85,12645.97,15174.93,14360.27,14325.63,11266.37,6586.27,6313.95,7613.73,11014.46,11562.37,13822.85,11023.78,10917.12,12528.96,11271.33,3435.04,0.0,0.0
F505 Richardson North Block Rising Main:,1390.0,5869.0,7368.0,6889.0,8132.0,7534.0,8729.0,9388.0,8698.0,8648.86,7761.51,6417.98,6542.74,6756.5,9012.61,8289.15,9083.96,8465.43,8166.74,8286.37,7899.65,8529.47,7118.34,5972.8,6059.81,6798.21,8202.42,7752.69,8653.57,8316.16,7787.95,8616.9,7832.96,2256.29,0.0,0.0
F507 - F518  ITS Substation Mains F512:,64658.0,55883.0,60869.0,60244.0,68401.0,70394.0,78622.0,75705.0,69088.0,65721.34,49899.01,42282.5,42954.24,46019.07,63485.44,59393.54,75973.63,77335.04,82413.57,86464.0,70950.4,70077.95,60879.36,46409.21,45349.38,48733.7,62504.96,63364.1,82024.45,75386.88,85308.93,75644.41,60437.5,18971.65,0.0,0.0
F507 Applied Science Building:,9498.0,12009.0,8734.0,8572.0,3837.0,2217.0,4204.0,5171.0,3813.0,4762.0,1663.0,0.0,4749.0,6004.5,4367.0,4286.0,1918.5,1108.5,2102.0,2585.5,1906.5,2381.0,831.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"F507/9, substation Gregory +  AppSc:",24409.0,18815.0,12531.0,11650.0,4573.0,2217.0,4204.0,5171.0,3813.0,4761.98,1662.59,1767.94,2028.29,4389.12,5787.26,6258.3,7464.19,9266.94,8491.39,9432.45,8642.82,8657.02,7422.98,5461.38,5417.22,6315.01,8296.45,8019.46,9064.83,7568.26,6684.29,2031.1,177.28,116.74,0.0,0.0
F508 Archway Lecture Theatres (From Geo Sub):,4899.0,4998.0,7633.0,5553.0,6892.0,5131.0,6231.0,6654.0,6369.0,6869.63,6037.7,3597.38,3481.86,4778.88,7829.63,5654.08,7244.74,6684.74,6180.1,7001.02,8875.52,10146.5,8451.2,7197.18,7733.38,8492.54,9660.03,9106.69,10010.82,9833.02,9308.99,9649.22,8745.79,2644.35,0.0,0.0
F509 Gregory Building:,14911.0,6806.0,3797.0,3078.0,736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7455.5,3403.0,1898.5,1539.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F510 EV Charging:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"F511,substation Eleanor Gibson Lab:",0.0,0.0,0.0,0.0,122.3,139.02,46.99,159.86,234.82,204.78,481.13,387.99,162.83,240.05,208.86,204.15,122.3,139.02,46.99,159.86,234.82,204.78,481.13,387.99,325.66,480.1,417.72,408.3,564.44,208.72,337.86,413.31,352.54,63.56,0.0,0.0
F512 270 Leith Walk:,8925.0,8601.0,8384.0,9325.0,10612.0,11454.0,11788.0,12001.0,10843.0,9768.19,8450.05,7751.3,7671.68,7719.17,9321.98,8925.57,11371.01,11525.5,11780.22,11873.54,10135.81,9876.61,9826.18,8429.44,8487.68,8558.21,9200.51,9395.71,12193.41,10942.59,12135.17,12339.71,9947.78,10444.8,0.0,0.0
F512 Substation 270 Leith Walk:,8859.0,8557.0,8462.0,9265.0,10694.0,11457.0,11892.0,11976.0,10882.0,9810.94,8533.38,7771.14,7647.94,7790.21,9347.01,8968.64,11355.58,11567.94,11785.09,12094.21,10137.22,9889.02,9829.76,8455.42,8498.11,8560.19,9217.66,9415.87,12253.82,10970.5,12178.75,12376.83,9948.42,10476.16,0.0,0.0
"F516 97 Albany & F517 99 Albany, F513 262 Leith Walk:",1442.0,1420.0,1624.0,1752.0,2704.0,3403.0,3595.0,3815.0,3040.0,2163.28,1105.73,1358.19,816.88,821.36,1530.34,2040.94,2507.66,2819.33,2937.6,2830.11,2041.44,2138.46,1342.98,906.98,749.68,674.8,739.36,774.0,769.6,878.05,4558.11,4973.25,3683.2,3430.02,0.0,0.0
F518 Arts 1 Submains MSB:,14960.0,14374.0,17839.0,18857.0,24552.0,23107.0,26447.0,25929.0,24463.0,25156.72,21770.77,16056.58,18610.1,18506.53,25238.78,22181.7,28210.91,27693.47,28881.02,29567.9,25602.53,26680.1,22550.14,17165.63,16609.09,18652.74,24431.68,24194.37,29080.7,28928.58,29561.66,29324.35,25865.92,28894.98,0.0,0.0
F518 Arts Rising Submain A:,8377.0,8673.0,11000.0,9675.0,13479.0,13380.0,13937.0,13077.0,13644.0,14232.52,11884.23,8756.98,9650.93,9710.5,13221.52,11915.87,14914.14,16057.68,15611.57,16209.63,13266.48,14547.18,12228.45,8941.31,8822.66,9685.47,12618.91,12068.48,14475.65,15353.18,15435.68,14934.37,11454.56,15139.58,0.0,0.0
F518 Arts Rising Submain B:,4820.0,5070.0,6839.0,6573.0,7971.0,6892.0,7605.0,7256.0,7491.0,7598.8,6474.91,5008.16,5311.74,5724.48,7559.79,6261.25,8469.83,7787.22,8973.61,8177.25,7567.71,7430.42,6572.48,5185.44,4903.34,5703.74,7423.52,7482.16,8893.14,8523.41,8854.29,8729.84,6643.39,8154.9,0.0,0.0
F518 substation Arts Building:,15010.0,15576.0,20140.0,18985.0,24770.0,23266.0,26674.0,26168.0,24665.0,25358.98,21948.16,16164.1,18730.37,18657.28,25466.88,22370.3,28472.7,27943.81,29148.93,29842.18,25832.45,26910.85,22734.85,17265.92,16705.15,18801.79,24628.74,24371.2,29312.51,29158.78,29791.23,29594.88,25797.89,8177.28,0.0,0.0
F51X  Street Lighting:,1358.0,1418.0,1729.0,1970.0,2236.0,2298.0,2366.0,2206.0,1985.0,1863.1,1512.5,1432.22,1318.56,1315.75,1789.47,2041.34,2305.82,2328.64,2384.54,2152.84,1807.01,1686.69,1313.86,939.09,950.58,989.73,1223.22,1342.9,1610.53,2048.27,2080.72,1994.62,1725.25,1609.36,0.0,0.0
F522 & F523  Leith 2 & 3:,1893.0,2108.0,2450.0,3415.0,5207.0,7292.0,6982.0,6318.0,5694.0,4524.58,2547.6,2727.65,1726.66,1766.53,3924.58,4417.15,5700.22,6213.41,6225.47,6771.26,4667.74,4161.86,3351.97,2452.8,2028.7,1989.12,3735.94,4375.74,6409.76,5394.75,6444.61,6903.68,4202.72,3674.3,0.0,0.0
F602 117 Albany Street:,337.0,1341.0,1714.0,1877.0,2732.0,2461.0,3480.0,3118.0,2912.0,2637.4,612.02,75.42,84.91,287.15,899.2,1226.75,1559.28,1275.52,2541.2,2914.06,2267.6,2008.4,1106.46,508.74,85.41,193.94,1485.57,1740.46,2738.5,1804.64,2435.78,2551.79,2118.77,518.3,0.0,0.0
F603 Property Services Building:,11048.0,11084.0,13227.0,12487.0,16919.0,18958.0,21226.0,18932.0,17569.0,16241.41,12175.62,10394.62,10430.72,10886.66,15039.36,12305.92,17015.17,17297.54,20066.18,21996.03,16686.98,15477.12,13941.38,10205.44,10414.08,8337.15,13967.26,14429.33,21846.11,18883.12,21129.22,15028.6,13101.85,12213.45,0.0,0.0
F603 substation Property Services meter:,11042.0,11034.0,13249.0,12447.0,16998.0,18932.0,21304.0,18891.0,17655.0,16305.92,12126.46,10453.25,10371.33,10945.02,15004.67,12361.47,16950.02,17369.6,20095.23,21949.18,16705.79,15501.31,13838.08,10203.14,10400.26,10660.86,13974.02,14436.86,21875.2,18903.55,21159.94,15041.02,13106.69,12218.88,0.0,0.0
F604  Trent Avenue:,758.0,845.0,961.0,1131.0,1885.0,2511.0,2481.0,2366.0,1893.0,1445.36,798.07,808.62,600.18,632.22,1114.01,1038.99,1844.94,2174.81,2294.74,2447.49,1584.54,1408.72,1044.43,714.1,613.01,419.95,1001.7,1304.8,2294.88,2138.9,2339.95,2400.94,1686.3,431.63,0.0,0.0
F614 1 School of Business Incomer 1 (Lower floors):,48411.0,49618.0,57196.0,57539.0,70147.0,70875.0,76809.0,74135.0,69071.0,70300.16,58430.98,53123.07,47486.46,48112.13,61686.79,55425.02,65879.55,66482.18,68857.34,73185.28,58049.54,54295.04,47420.41,43467.27,45851.14,45396.99,56550.4,70272.52,86793.22,70441.98,76777.98,77723.13,70376.96,69843.97,0.0,0.0
F614 2 School of Business Incomer 2 (Upper floors):,14693.0,16974.0,24041.0,29151.0,42569.0,54060.0,63677.0,56549.0,49924.0,44551.68,24031.74,24773.63,15986.18,16455.17,29668.86,34327.04,46530.56,53007.36,62631.43,71435.27,50806.27,44785.15,36296.7,27548.67,22679.04,25709.06,32000.0,39407.11,74491.91,59953.15,67025.92,65711.62,54946.82,14749.7,0.0,0.0
F614 DB Essential :,3572.72,3375.47,4054.48,3678.35,4169.84,3911.37,3904.68,3695.59,3628.47,3839.89,1065.81,3563.95,3572.72,3375.47,4054.48,3678.35,4169.84,3911.37,3904.68,3695.59,3628.47,3839.89,3709.09,3654.04,3566.53,3599.27,4166.58,4022.04,4117.28,3567.81,3868.13,4075.49,3918.36,4078.4,0.0,0.0
F614 OBS B CAFE:,4477.2,4418.93,5058.18,4584.75,5146.54,4910.46,4919.82,5098.34,5009.35,5159.67,1459.9,4533.78,4477.2,4418.93,5058.18,4584.75,5146.54,4910.46,4919.82,5098.34,5009.35,5159.67,4984.5,4456.59,4828.69,4794.12,5233.45,5258.02,5431.38,4928.06,5091.77,5166.87,5030.58,5350.11,0.0,0.0
F614 OBS DB MCC:,9034.84,9191.43,10287.43,7434.67,9791.44,8876.98,11182.18,12716.7,6745.38,4485.84,2903.83,9963.69,9034.84,9191.43,10287.43,7434.67,9791.44,8876.98,11182.18,12716.7,6745.38,4485.84,4217.09,3348.07,4142.52,3891.11,5153.88,4474.49,8011.24,8167.04,8571.31,8747.6,6535.15,5628.42,0.0,0.0
F614 OBS DB MSB:,13.03,13.34,15.47,19.74,10.62,9.69,23.95,75.4,74.47,76.88,4.98,14.07,13.03,13.34,15.47,19.74,10.62,9.69,23.95,75.4,74.47,76.88,74.54,75.97,76.29,69.99,77.34,74.25,77.11,89.66,85.89,77.29,74.18,77.98,0.0,0.0
F614 OBS DB1A:,1377.45,1550.87,3279.85,3264.65,4876.94,4770.48,5654.09,7339.86,3959.24,3219.7,643.32,1892.49,1377.45,1550.87,3279.85,3264.65,4876.94,4770.48,5654.09,7339.86,3959.24,3219.7,2346.71,1887.02,1821.9,1501.88,3288.09,3132.69,5079.14,4832.04,5769.78,5422.78,3838.73,3240.12,0.0,0.0
F614 OBS DB1B:,1116.02,1209.7,1722.67,1351.73,1768.8,2224.64,2291.89,1990.63,1643.04,1286.87,415.41,1084.26,1116.02,1209.7,1722.67,1351.73,1768.8,2224.64,2291.89,1990.63,1643.04,1286.87,962.66,1184.58,1193.01,1143.18,1886.6,1737.86,1961.13,1594.71,1676.89,2119.05,1715.54,1683.01,0.0,0.0
F614 OBS DB1C:,1578.16,1535.64,2118.35,1803.87,2005.28,1924.9,1885.23,2141.93,1867.15,1854.49,659.41,1741.47,1578.16,1535.64,2118.35,1803.87,2005.28,1924.9,1885.23,2141.93,1867.15,1854.49,1523.3,1420.21,1620.3,1645.28,2008.09,2278.59,2185.42,2056.65,1838.73,2241.66,2205.42,2463.53,0.0,0.0
F614 OBS DB1D:,3062.88,3349.61,4159.9,3735.6,3845.82,4450.78,3663.83,4094.24,3758.63,4396.47,1413.56,4096.46,3062.88,3349.61,4159.9,3735.6,3845.82,4450.78,3663.83,4094.24,3758.63,4396.47,3428.61,3626.11,4032.76,3982.44,3773.45,5077.19,4293.79,3935.56,3852.1,4384.44,4061.3,4872.37,0.0,0.0
F614 OBS DB4A (DB2A):,246.66,225.58,590.12,504.43,770.27,591.16,75.45,57.88,136.1,147.28,67.72,226.54,246.66,225.58,590.12,504.43,770.27,591.16,75.45,57.88,136.1,147.28,134.77,121.15,100.33,288.23,252.21,2165.84,4553.63,1357.39,1711.2,1344.53,2065.92,1698.73,0.0,0.0
F614 OBS DB4B (DB2B):,1218.94,1064.62,1580.15,1769.13,1917.81,1670.63,1126.7,1141.91,2253.05,2502.11,374.94,1462.4,1218.94,1064.62,1580.15,1769.13,1917.81,1670.63,1126.7,1141.91,2253.05,2502.11,1938.1,1225.72,1328.05,1014.35,1358.12,3021.81,3789.81,2863.34,3492.2,3088.17,2658.0,2488.12,0.0,0.0
F614 OBS DB4C (DB2C):,347.07,371.48,665.43,714.72,1016.11,1211.86,204.42,137.15,83.34,63.53,102.8,425.02,347.07,371.48,665.43,714.72,1016.11,1211.86,204.42,137.15,83.34,63.53,159.44,92.08,111.87,912.19,1130.88,4146.27,5068.44,2462.04,3034.03,2242.07,2340.4,2210.14,0.0,0.0
F614 OBS DB4D (DB2D):,3837.13,3615.55,4135.65,3607.61,4202.14,3187.32,3271.06,3294.58,2967.9,2566.12,1089.79,4021.55,3837.13,3615.55,4135.65,3607.61,4202.14,3187.32,3271.06,3294.58,2967.9,2566.12,2452.86,2444.79,2747.62,2018.12,2485.72,6745.42,8552.63,5712.03,6652.49,6578.56,6357.07,6453.12,0.0,0.0
F614 OBS DBGA:,3435.13,3469.34,5743.95,6813.33,8896.82,9155.61,10734.21,11740.24,8312.11,7183.32,1608.75,4096.61,3435.13,3469.34,5743.95,6813.33,8896.82,9155.61,10734.21,11740.24,8312.11,7183.32,6021.53,3884.62,4215.9,5307.34,8409.42,8386.62,11656.26,10310.14,12247.44,11218.59,9896.77,8841.09,0.0,0.0
F614 OBS DBGB:,5307.94,5889.32,7597.07,6580.65,7299.62,7599.7,6908.31,7580.79,7163.14,6787.02,2348.52,6961.17,5307.94,5889.32,7597.07,6580.65,7299.62,7599.7,6908.31,7580.79,7163.14,6787.02,6292.23,6784.63,7301.44,7119.3,6908.2,7158.66,7050.45,6515.02,6614.32,7251.87,7042.29,7615.41,0.0,0.0
F614 OBS DBGC:,3203.64,3206.9,4097.66,3614.71,4176.18,3895.64,3821.16,3713.03,3478.43,3411.22,1081.5,4003.36,3203.64,3206.9,4097.66,3614.71,4176.18,3895.64,3821.16,3713.03,3478.43,3411.22,3069.5,3414.33,3409.2,3261.2,3907.79,4009.0,4067.87,3888.33,3707.65,4148.15,3876.23,4100.89,0.0,0.0
F614 OBS DBLGA:,1034.23,1012.85,1630.59,1577.78,2471.34,2800.87,3924.4,3538.29,2684.52,2062.42,397.61,1129.28,1034.23,1012.85,1630.59,1577.78,2471.34,2800.87,3924.4,3538.29,2684.52,2062.42,1281.95,1433.44,1052.26,1000.83,1644.24,1664.06,3118.33,2228.94,2294.82,3484.64,2343.77,2838.07,0.0,0.0
F614 OBS DBLGB:,4085.65,4018.57,4477.56,3984.53,4916.27,4857.34,4934.46,4708.38,4441.68,4619.67,1130.3,3779.75,4085.65,4018.57,4477.56,3984.53,4916.27,4857.34,4934.46,4708.38,4441.68,4619.67,4316.5,4087.36,3958.92,3883.48,4367.05,4153.4,4827.44,4536.03,4690.04,4617.63,4541.25,4500.71,0.0,0.0
F618 1  Psychology substation- Goddard:,57577.0,66046.0,75304.0,44891.0,53599.0,90860.0,98211.0,107876.0,95473.0,92428.29,73483.27,64457.73,67116.03,85586.95,84045.82,79712.26,98728.96,102009.86,108556.29,120033.28,101186.56,104367.1,98383.88,95669.25,95974.4,83159.04,90723.33,94680.06,120805.38,102550.53,116712.45,114256.9,98271.23,90706.95,0.0,0.0
F618 F608/09/21 Mellor House and Extensions:,1728.0,1596.0,2192.0,2335.0,4766.0,6535.0,7336.0,6447.0,5368.0,4766.98,2771.55,2708.45,1731.2,1977.06,3306.66,3786.59,5281.7,5222.75,4812.99,5697.95,3910.27,2728.1,2347.3,1529.44,957.02,1414.46,2936.45,3317.95,5377.47,4216.0,6186.69,5640.83,4834.43,1298.69,0.0,0.0
F618 F611/12/13 Union Street Houses:,2592.0,2568.0,3074.0,3802.0,6220.0,7432.0,8971.0,7828.0,6731.0,5665.22,4077.31,2929.15,1223.17,1603.07,4041.86,3954.56,7078.53,6699.84,7547.01,8939.33,6338.11,5867.9,4320.64,3156.93,1790.34,1958.85,3763.39,5074.62,7646.02,5862.85,6146.24,9713.09,8466.37,2173.12,0.0,0.0
